username,tweet,label,likes,retweets,device,location,timestamp
user_2162,Never recommended,negative,158,412,Windows,USA,05-11-2023 08:38
user_2992,This is a normal day,neutral,325,303,Windows,USA,01-03-2022 18:02
user_3351,This is bad,negative,484,51,Android,UK,03-06-2022 11:26
user_6261,Just sitting here,neutral,1481,435,Android,Australia,19-05-2023 18:15
user_5877,Amazing experience,positive,476,251,Android,Canada,20-07-2023 18:48
user_7643,What a wonderful moment,positive,1985,101,MacOS,India,14-09-2023 12:37
user_4534,I am reading a book,neutral,427,322,iPhone,UK,13-10-2023 23:42
user_3693,This is a normal day,neutral,750,228,iPhone,India,11-11-2023 20:13
user_9225,Highly recommended,positive,1336,361,iPhone,Canada,04-11-2022 06:45
user_2318,Super excited,positive,427,402,MacOS,India,09-10-2022 12:54
user_8763,This ruined my day,negative,1232,287,Android,India,15-04-2023 03:33
user_8260,What a wonderful moment,positive,196,241,Android,India,13-07-2023 06:55
user_6035,I enjoyed this a lot,positive,1839,423,iPhone,Australia,12-06-2022 09:05
user_7272,Just sitting here,neutral,584,450,iPhone,Singapore,24-02-2023 14:38
user_5572,I hate this,negative,845,274,Web App,USA,04-12-2022 13:53
user_1384,Worst moment ever,negative,1697,85,Web App,USA,04-08-2023 15:12
user_8545,It is raining outside,neutral,1469,468,iPhone,Canada,12-08-2022 01:45
user_3048,Just sitting here,neutral,513,268,Web App,UAE,25-06-2023 17:12
user_9445,I disliked this a lot,negative,1915,273,iPhone,Australia,02-07-2023 21:32
user_6129,This ruined my day,negative,262,393,Windows,Canada,14-02-2022 22:41
user_2036,Super excited,positive,945,64,iPhone,UAE,19-05-2023 08:49
user_5395,I love this,positive,265,100,Android,USA,08-06-2023 23:22
user_5338,Absolutely fantastic,positive,1497,317,iPhone,Canada,16-06-2023 14:44
user_6010,Never recommended,negative,767,179,Web App,Canada,02-02-2023 01:08
user_4808,I enjoyed this a lot,positive,1470,381,Windows,UK,24-05-2022 04:12
user_2815,Just sitting here,neutral,1462,65,MacOS,Singapore,12-05-2022 09:23
user_3268,What a wonderful moment,positive,130,63,Windows,Singapore,09-09-2022 23:20
user_6243,This is a normal day,neutral,910,138,Web App,UAE,20-08-2022 23:16
user_4277,What a wonderful moment,positive,1317,141,Windows,UK,28-05-2022 07:52
user_8153,I enjoyed this a lot,positive,760,418,Android,Australia,22-02-2023 18:27
user_8662,This is great,positive,72,419,MacOS,Canada,15-03-2023 03:40
user_3175,I saw a car today,neutral,1604,176,Web App,India,14-10-2022 00:33
user_3020,Not happy at all,negative,1364,403,Android,Canada,26-07-2022 11:45
user_1932,This ruined my day,negative,1343,246,Windows,Germany,19-03-2023 05:54
user_1697,I saw a car today,neutral,1825,254,Web App,Germany,20-11-2022 10:09
user_7787,Just sitting here,neutral,1696,325,Android,India,08-05-2022 07:23
user_3287,I saw a car today,neutral,137,169,iPhone,Germany,04-08-2023 20:08
user_4823,I am going to work,neutral,1810,221,Android,Germany,27-01-2022 04:34
user_5560,Absolutely horrible,negative,895,436,Windows,Singapore,04-08-2022 09:33
user_3260,Just sitting here,neutral,1199,386,iPhone,Canada,18-10-2022 16:16
user_2380,Worst moment ever,negative,119,34,Windows,India,08-09-2023 23:14
user_4157,I ate breakfast,neutral,952,280,Web App,India,10-09-2022 22:10
user_7443,I am reading a book,neutral,673,422,Android,Canada,31-08-2023 07:28
user_2280,Highly recommended,positive,1924,50,Android,Canada,22-01-2023 22:26
user_6040,Absolutely fantastic,positive,1152,0,iPhone,Singapore,04-11-2023 20:38
user_1986,I hate this,negative,561,481,Android,Singapore,15-06-2022 06:40
user_3093,Just sitting here,neutral,1208,186,iPhone,Singapore,30-10-2023 20:21
user_2216,Scrolling through my phone,neutral,58,413,Web App,UAE,06-02-2022 09:14
user_4842,I ate breakfast,neutral,1841,46,Web App,USA,16-01-2023 02:24
user_6698,This is bad,negative,1111,466,Windows,Canada,30-01-2022 00:47
user_9712,Scrolling through my phone,neutral,53,462,iPhone,India,11-07-2022 11:25
user_8351,It is raining outside,neutral,726,71,Web App,USA,17-02-2022 15:10
user_1186,Super excited,positive,621,127,Android,Germany,26-10-2023 13:13
user_4794,I ate breakfast,neutral,812,277,Windows,India,23-03-2022 00:48
user_9206,Highly recommended,positive,42,375,Windows,Germany,11-12-2022 15:28
user_4393,I hate this,negative,1833,117,MacOS,India,12-01-2023 02:17
user_1865,This ruined my day,negative,411,314,MacOS,Germany,28-10-2023 16:02
user_4860,Highly recommended,positive,1105,340,Web App,USA,01-04-2022 04:07
user_6901,Terrible experience,negative,1082,255,MacOS,Australia,26-03-2022 07:36
user_2379,I love this,positive,1695,197,Windows,UK,07-05-2022 11:24
user_9460,Scrolling through my phone,neutral,829,204,iPhone,Singapore,23-02-2022 06:57
user_5362,This made my day,positive,877,410,MacOS,UK,06-12-2022 03:39
user_3123,What a wonderful moment,positive,1503,274,Web App,Canada,10-12-2022 08:13
user_6493,Never recommended,negative,1498,60,Windows,UAE,15-04-2022 20:24
user_4425,Terrible experience,negative,501,362,MacOS,Canada,16-05-2023 12:28
user_6024,This is great,positive,384,241,Web App,Canada,17-04-2022 14:52
user_2399,I love this,positive,402,96,Windows,India,02-07-2023 16:17
user_3049,I love this,positive,527,22,Windows,Singapore,02-01-2022 12:00
user_9467,This ruined my day,negative,1453,1,Windows,UK,14-08-2022 06:37
user_4108,I disliked this a lot,negative,1753,123,Android,UK,29-06-2022 13:16
user_7110,What a wonderful moment,positive,1158,282,iPhone,Singapore,16-05-2023 05:59
user_3600,Just sitting here,neutral,1176,164,MacOS,Canada,05-11-2022 21:30
user_9773,I saw a car today,neutral,664,352,iPhone,Canada,14-11-2023 00:27
user_2787,Working on something,neutral,807,151,Web App,USA,27-09-2022 08:15
user_5805,This is bad,negative,131,369,iPhone,UK,16-10-2022 06:31
user_1476,Not happy at all,negative,509,115,Web App,Germany,01-08-2023 14:35
user_1325,I saw a car today,neutral,30,403,Web App,Australia,23-04-2023 18:47
user_7898,Amazing experience,positive,540,238,Web App,Singapore,08-04-2022 18:41
user_4171,This is bad,negative,1094,151,Web App,Germany,10-08-2023 01:53
user_2599,This is bad,negative,180,48,Windows,UK,02-07-2022 17:33
user_1564,Terrible experience,negative,1899,454,Web App,UAE,01-07-2022 19:50
user_5067,Nothing much happening,neutral,1460,316,MacOS,Singapore,07-08-2023 18:18
user_7237,I ate breakfast,neutral,635,117,iPhone,Singapore,24-11-2023 05:46
user_1716,This is a normal day,neutral,487,460,MacOS,UK,03-06-2023 00:30
user_4281,I hate this,negative,208,278,Windows,UAE,14-06-2023 08:49
user_8141,Highly recommended,positive,392,89,Web App,Australia,03-06-2023 08:31
user_9968,Feeling happy today,positive,444,309,MacOS,Singapore,28-11-2022 19:39
user_3541,What a wonderful moment,positive,1143,316,MacOS,Australia,08-03-2022 15:47
user_5482,I hate this,negative,1994,434,iPhone,Singapore,01-03-2022 11:17
user_2088,Terrible experience,negative,954,355,Android,Singapore,03-06-2023 17:37
user_3993,This ruined my day,negative,1424,411,Web App,Australia,23-02-2022 06:29
user_2623,Highly recommended,positive,649,51,iPhone,USA,26-08-2022 08:41
user_3537,This is a normal day,neutral,679,368,MacOS,Germany,31-08-2023 03:35
user_9671,Super excited,positive,772,272,Android,Germany,27-03-2022 05:22
user_3097,Just sitting here,neutral,765,397,MacOS,USA,05-06-2022 18:59
user_4233,This is bad,negative,689,20,Windows,Singapore,06-02-2022 15:35
user_1528,Super excited,positive,1762,319,MacOS,Singapore,03-10-2022 14:11
user_6564,Amazing experience,positive,722,316,iPhone,USA,26-05-2022 07:27
user_8208,It is raining outside,neutral,977,346,MacOS,UK,11-05-2023 06:49
user_9322,Scrolling through my phone,neutral,1064,360,Web App,USA,15-12-2022 23:08
user_9967,Not happy at all,negative,1455,395,Android,UAE,09-07-2022 12:34
user_4242,Feeling happy today,positive,1519,380,Windows,Germany,23-09-2023 20:32
user_3410,This is bad,negative,213,256,Web App,Canada,01-11-2023 04:26
user_6444,This made my day,positive,578,408,Web App,UK,04-05-2023 05:43
user_2420,Scrolling through my phone,neutral,810,330,Web App,Singapore,17-11-2022 00:08
user_9316,Not happy at all,negative,1943,229,iPhone,UK,14-08-2023 06:51
user_9848,What a wonderful moment,positive,1373,299,iPhone,Canada,15-09-2022 02:25
user_2672,It is raining outside,neutral,1317,293,Windows,UK,08-04-2022 07:51
user_1264,It is raining outside,neutral,1938,100,MacOS,Singapore,31-01-2022 21:16
user_9188,I ate breakfast,neutral,1825,265,Web App,Singapore,12-05-2022 07:54
user_7824,Feeling happy today,positive,716,126,Web App,USA,29-09-2023 16:00
user_4180,Feeling happy today,positive,1376,390,iPhone,Canada,26-05-2023 12:57
user_6262,I enjoyed this a lot,positive,1383,77,iPhone,UAE,23-11-2023 11:29
user_8597,I am going to work,neutral,1646,287,Android,Germany,21-06-2022 13:59
user_2062,I love this,positive,1840,493,Web App,Singapore,14-09-2023 13:03
user_7750,It is raining outside,neutral,601,382,iPhone,Australia,06-04-2022 08:21
user_4749,Highly recommended,positive,752,136,MacOS,Canada,05-01-2023 21:48
user_2732,Nothing much happening,neutral,1729,124,iPhone,UAE,01-09-2023 22:56
user_4162,I ate breakfast,neutral,414,211,iPhone,Australia,25-09-2022 03:29
user_6781,What a wonderful moment,positive,1245,444,Windows,Germany,23-07-2023 14:34
user_6043,Nothing much happening,neutral,844,74,Windows,Canada,20-11-2022 17:09
user_6908,Feeling happy today,positive,1174,206,Windows,Australia,10-01-2023 08:25
user_4736,I saw a car today,neutral,1135,494,Windows,Germany,08-04-2023 14:07
user_5902,Absolutely fantastic,positive,179,0,iPhone,Germany,02-12-2022 21:59
user_9615,This ruined my day,negative,750,453,MacOS,Germany,31-10-2022 07:53
user_7595,This is great,positive,1596,131,Web App,Australia,21-03-2022 00:03
user_2605,This ruined my day,negative,434,194,MacOS,India,31-10-2023 02:10
user_9904,This is bad,negative,299,117,Web App,Canada,03-10-2022 01:32
user_6977,Terrible experience,negative,1320,24,Windows,USA,13-11-2023 14:34
user_3406,Absolutely horrible,negative,322,298,MacOS,Australia,21-10-2022 19:04
user_6711,It is raining outside,neutral,1313,348,MacOS,UK,14-03-2022 03:03
user_1146,I disliked this a lot,negative,461,40,MacOS,USA,07-02-2023 08:23
user_1935,Worst moment ever,negative,372,29,iPhone,Germany,29-05-2023 03:00
user_3141,Working on something,neutral,237,270,Windows,Canada,07-11-2022 00:17
user_7692,This is great,positive,1599,405,Windows,USA,14-04-2022 04:21
user_6148,Super excited,positive,398,299,Windows,India,17-11-2022 00:04
user_6293,Highly recommended,positive,558,350,Windows,UAE,30-03-2022 07:02
user_7930,This is bad,negative,1056,424,MacOS,Canada,17-03-2023 06:45
user_1144,This is great,positive,84,88,Android,Germany,26-12-2022 16:15
user_7299,Scrolling through my phone,neutral,788,59,Android,India,30-07-2022 23:05
user_4523,Never recommended,negative,1416,424,Android,UK,02-07-2022 19:52
user_5931,It is raining outside,neutral,981,395,iPhone,Canada,25-03-2023 02:57
user_4934,Never recommended,negative,1373,79,Windows,UK,20-09-2023 16:53
user_6608,Feeling happy today,positive,373,148,iPhone,India,12-03-2023 19:30
user_9669,This is great,positive,1958,191,iPhone,USA,19-09-2023 20:52
user_5734,Absolutely fantastic,positive,1828,322,Web App,USA,20-03-2023 02:02
user_7568,This is great,positive,608,462,iPhone,UK,24-09-2023 21:01
user_8859,Super excited,positive,188,105,Android,India,21-12-2022 00:43
user_6346,Worst moment ever,negative,1192,235,MacOS,Germany,20-01-2023 16:36
user_6901,This is bad,negative,1849,231,Web App,India,14-01-2022 19:53
user_2119,I hate this,negative,1585,465,Windows,UK,12-03-2022 08:48
user_6241,Nothing much happening,neutral,1213,207,iPhone,Singapore,22-03-2022 04:23
user_1764,This made my day,positive,183,167,Windows,USA,01-11-2022 01:52
user_6479,Absolutely fantastic,positive,578,417,Web App,India,30-01-2022 06:11
user_3454,What a wonderful moment,positive,1464,438,Android,UAE,26-07-2022 14:08
user_9183,This is great,positive,842,500,MacOS,Australia,04-02-2023 12:07
user_2942,Highly recommended,positive,1138,352,Windows,UK,18-04-2023 07:36
user_9522,Worst moment ever,negative,1620,434,iPhone,UK,13-06-2022 00:39
user_4703,Amazing experience,positive,40,344,iPhone,USA,18-07-2023 11:12
user_8163,Worst moment ever,negative,1309,258,Web App,India,10-11-2023 16:18
user_8348,Super excited,positive,648,366,Windows,USA,30-05-2023 10:24
user_1155,This made my day,positive,219,494,Windows,UK,28-03-2022 01:42
user_5364,Never recommended,negative,1454,14,iPhone,UK,18-11-2022 05:47
user_3716,I am going to work,neutral,1927,205,Android,Singapore,17-01-2022 23:03
user_8629,I love this,positive,1897,447,Windows,USA,21-11-2023 20:00
user_9497,Super excited,positive,229,387,Android,India,25-02-2023 20:23
user_9425,Never recommended,negative,579,43,iPhone,UAE,05-11-2023 11:30
user_2611,Never recommended,negative,1457,453,iPhone,India,14-08-2023 12:49
user_3177,I am reading a book,neutral,1810,164,Android,UAE,23-03-2022 05:15
user_9993,This is great,positive,565,143,iPhone,UK,03-11-2022 05:33
user_4750,This is bad,negative,1729,406,Android,Singapore,04-08-2022 19:28
user_3279,Feeling happy today,positive,672,270,MacOS,India,18-09-2022 15:28
user_4644,Not happy at all,negative,1917,44,Android,Singapore,20-03-2023 23:08
user_6237,Worst moment ever,negative,1031,201,iPhone,Singapore,14-09-2022 20:40
user_5132,Nothing much happening,neutral,411,153,Windows,Germany,19-06-2022 15:57
user_9914,I am going to work,neutral,1465,244,MacOS,Australia,27-06-2022 19:32
user_3012,Nothing much happening,neutral,1351,38,iPhone,Singapore,23-04-2023 05:37
user_6953,I saw a car today,neutral,532,58,iPhone,Germany,08-02-2022 12:23
user_7268,This is great,positive,613,95,Windows,Singapore,19-12-2022 04:24
user_5053,Working on something,neutral,939,129,iPhone,Germany,04-05-2022 01:41
user_9228,Nothing much happening,neutral,1650,324,Web App,UAE,08-09-2022 12:24
user_8059,What a wonderful moment,positive,1194,300,Android,UK,04-11-2023 08:09
user_9796,I ate breakfast,neutral,231,384,Android,UAE,05-01-2023 14:11
user_1570,I hate this,negative,856,475,MacOS,Canada,29-10-2022 00:39
user_3950,Absolutely horrible,negative,505,99,Web App,Germany,29-03-2023 10:18
user_4896,What a wonderful moment,positive,454,306,Web App,USA,22-09-2022 19:45
user_5270,Worst moment ever,negative,43,407,MacOS,UK,26-02-2022 19:06
user_4394,Terrible experience,negative,1853,275,MacOS,USA,18-06-2023 15:28
user_1821,Not happy at all,negative,211,195,Windows,USA,07-06-2022 20:28
user_2127,Absolutely fantastic,positive,904,172,iPhone,USA,02-01-2022 17:36
user_4473,Just sitting here,neutral,361,493,Web App,Australia,04-08-2022 01:07
user_5506,I disliked this a lot,negative,1795,158,iPhone,UK,10-07-2022 15:49
user_9564,Worst moment ever,negative,752,245,MacOS,UAE,07-06-2022 23:42
user_8695,Highly recommended,positive,892,285,iPhone,UAE,08-07-2023 11:32
user_1556,Terrible experience,negative,1483,464,MacOS,India,04-10-2022 19:42
user_1464,Highly recommended,positive,283,344,iPhone,UK,21-03-2023 03:23
user_8043,It is raining outside,neutral,1445,457,Web App,Singapore,30-01-2023 07:46
user_4473,I love this,positive,1889,367,Web App,Australia,05-01-2023 17:47
user_5347,This made my day,positive,1757,102,iPhone,Germany,27-01-2022 14:53
user_5010,Highly recommended,positive,81,386,MacOS,Germany,10-11-2022 23:30
user_9935,This is great,positive,1667,471,Windows,Australia,08-08-2023 07:42
user_2455,Never recommended,negative,1535,76,iPhone,Singapore,05-06-2023 10:57
user_9103,Just sitting here,neutral,936,212,Android,Canada,04-11-2023 02:53
user_4029,I ate breakfast,neutral,1781,127,iPhone,Singapore,11-05-2023 21:21
user_6116,Super excited,positive,1648,159,Windows,USA,18-03-2023 13:39
user_2495,Absolutely fantastic,positive,1780,271,MacOS,UK,20-05-2022 16:20
user_4715,Never recommended,negative,1125,480,Windows,USA,24-08-2023 23:07
user_8397,I am going to work,neutral,1045,263,MacOS,India,30-03-2023 13:20
user_2909,Working on something,neutral,1281,328,Windows,UK,21-09-2023 04:41
user_4412,I enjoyed this a lot,positive,993,166,Windows,UK,02-05-2023 18:09
user_8322,Absolutely horrible,negative,1224,460,MacOS,USA,03-05-2022 08:37
user_9759,I hate this,negative,826,371,Android,Canada,23-07-2022 14:29
user_1822,I saw a car today,neutral,1891,142,Android,Singapore,06-04-2023 06:10
user_7693,Terrible experience,negative,853,413,Windows,India,10-03-2023 15:04
user_5775,Nothing much happening,neutral,161,278,MacOS,USA,22-10-2022 19:50
user_9373,Feeling sad today,negative,1810,348,iPhone,Singapore,15-07-2022 00:13
user_6653,Absolutely fantastic,positive,627,263,iPhone,Singapore,06-06-2022 09:53
user_3988,Highly recommended,positive,420,82,iPhone,Germany,24-09-2023 07:19
user_8913,Working on something,neutral,1146,393,Windows,UAE,28-02-2022 12:52
user_2846,Never recommended,negative,1453,196,Windows,UK,06-01-2022 00:19
user_4071,I hate this,negative,1872,95,iPhone,Germany,04-11-2022 12:28
